name,description,shortDescription,sku,stock,category,subcategory,subsubcategory,status,featured,newArrival,todaysSpecial,delivery_type,brand,air_purifying,pet_friendly,seoTitle,seoDescription,seoKeywords,slug,mainImage,galleryImages,imagePersonalization,textPersonalization,features,badges,price,discounted_price,variants
Theme 5 (copy auto589),Theme 5 description,Short for Theme 5,theme-5-auto589,100,Flowers,Flowers BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto589,theme-cushions-dup148.png,[anniversary-sweets-g2-dup022-dup636.png,balloons-and-chocolates-g1-dup023-dup637.png,balloons-and-chocolates-g2-dup024-dup638.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto590),Theme 5 description,Short for Theme 5,theme-5-auto590,100,Flowers,Flowers BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto590,theme-dry-fruits-dup149.png,[balloons-and-flowers-g1-dup025-dup639.png,balloons-and-flowers-g2-dup026-dup640.png,barbie-doll-cakes-g1-dup027-dup641.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto591),Theme 5 description,Short for Theme 5,theme-5-auto591,100,Flowers,Flowers BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto591,theme-plants-dup150.png,[barbie-doll-cakes-g2-dup028-dup642.png,besan-ladoo-g1-dup029-dup643.png,besan-ladoo-g2-dup030-dup644.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto592),Theme 5 description,Short for Theme 5,theme-5-auto592,100,Flowers,Flowers BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto592,tier-cakes-dup151.png,[birthday-balloons-g1-dup031-dup645.png,birthday-balloons-g2-dup032-dup646.png,birthday-cakes-g1-dup033-dup647.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto593),Theme 5 description,Short for Theme 5,theme-5-auto593,100,Flowers,Flowers BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto593,titan-watches-dup152.png,[birthday-cakes-g2-dup034-dup648.png,birthday-chocolates-g1-dup035-dup649.png,birthday-chocolates-g2-dup036-dup650.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Theme 5 (copy auto594),Theme 5 description,Short for Theme 5,theme-5-auto594,100,Flowers,Flowers BYTHEME,Theme 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Theme 5 SEO Title,Theme 5 SEO Desc,Theme 5 keywords,theme-auto594,truffle-cakes-dup153.png,[birthday-dry-fruits-g1-dup037-dup651.png,birthday-dry-fruits-g2-dup038-dup652.png,birthday-flowers-g1-dup039-dup653.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1,Occasion 1 description,Short for Occasion 1,occasion-1-041,100,Flowers,Flowers BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-1-u1,type-1-dup154.png,[birthday-flowers-g2-dup040-dup654.png,birthday-gifts-g1-dup041-dup655.png,birthday-gifts-g2-dup042-dup656.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto609),Occasion 1 description,Short for Occasion 1,occasion-1-auto609,100,Flowers,Flowers BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto609,type-2-dup155.png,[birthday-plants-g1-dup043-dup657.png,birthday-plants-g2-dup044-dup658.png,birthday-sweets-g1-dup045-dup659.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto610),Occasion 1 description,Short for Occasion 1,occasion-1-auto610,100,Flowers,Flowers BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto610,type-3-dup156.png,[birthday-sweets-g2-dup046-dup660.png,black-forest-cakes-g1-dup047-dup661.png,black-forest-cakes-g2-dup048-dup662.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto611),Occasion 1 description,Short for Occasion 1,occasion-1-auto611,100,Flowers,Flowers BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto611,type-4-dup157.png,[bonsai-plants-g1-dup049-dup663.png,bonsai-plants-g2-dup050-dup664.png,brand-1-g1-dup051-dup665.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto612),Occasion 1 description,Short for Occasion 1,occasion-1-auto612,100,Flowers,Flowers BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto612,type-5-dup158.png,[brand-1-g2-dup052-dup666.png,brand-2-g1-dup053-dup667.png,brand-2-g2-dup054-dup668.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto613),Occasion 1 description,Short for Occasion 1,occasion-1-auto613,100,Flowers,Flowers BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto613,unicorn-cakes-dup159.png,[brand-3-g1-dup055-dup669.png,brand-3-g2-dup056-dup670.png,brand-4-g1-dup057-dup671.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto614),Occasion 1 description,Short for Occasion 1,occasion-1-auto614,100,Flowers,Flowers BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto614,vanilla-cakes-dup160.png,[brand-4-g2-dup058-dup672.png,brand-5-g1-dup059-dup673.png,brand-5-g2-dup060-dup674.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 1 (copy auto615),Occasion 1 description,Short for Occasion 1,occasion-1-auto615,100,Flowers,Flowers BYOCCASION,Occasion 1,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 1 SEO Title,Occasion 1 SEO Desc,Occasion 1 keywords,occasion-auto615,variety-1-dup161.png,[brand-combos-g1-dup061-dup675.png,brand-combos-g2-dup062-dup676.png,brand-cushions-g1-dup063-dup677.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2,Occasion 2 description,Short for Occasion 2,occasion-2-042,100,Flowers,Flowers BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-2-u1,variety-2-dup162.png,[brand-cushions-g2-dup064-dup678.png,butterscotch-cakes-g1-dup065-dup679.png,butterscotch-cakes-g2-dup066-dup680.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto616),Occasion 2 description,Short for Occasion 2,occasion-2-auto616,100,Flowers,Flowers BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto616,variety-3-dup163.png,[cadbury-chocolates-g1-dup067-dup681.png,cadbury-chocolates-g2-dup068-dup682.png,cake-combos-g1-dup069-dup683.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto617),Occasion 2 description,Short for Occasion 2,occasion-2-auto617,100,Flowers,Flowers BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto617,variety-4-dup164.png,[cake-combos-g2-dup070-dup684.png,cake-type-1-1-dup071-dup685.png,cake-type-2-1-dup072-dup686.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto618),Occasion 2 description,Short for Occasion 2,occasion-2-auto618,100,Flowers,Flowers BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto618,variety-5-dup165.png,[cake-type-3-1-dup073-dup687.png,cakes-and-chocolates-g1-dup074-dup688.png,cakes-and-chocolates-g2-dup075-dup689.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto619),Occasion 2 description,Short for Occasion 2,occasion-2-auto619,100,Flowers,Flowers BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto619,white-flowers-dup166.png,[cakes-and-flowers-g1-dup076-dup690.png,cakes-and-flowers-g2-dup077-dup691.png,cakes-and-teddies-g1-dup078-dup692.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto620),Occasion 2 description,Short for Occasion 2,occasion-2-auto620,100,Flowers,Flowers BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto620,yellow-flowers-dup167.png,[cakes-and-teddies-g2-dup079-dup693.png,cartoon-cakes-g1-dup080-dup694.png,cartoon-cakes-g2-dup081-dup695.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto621),Occasion 2 description,Short for Occasion 2,occasion-2-auto621,100,Flowers,Flowers BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto621,12-fresh-roses-elegant-wrapping-ribbon-decoration-care-instructions-dup168.png,[chocolate-cakes-g1-dup082-dup696.png,chocolate-cakes-g2-dup083-dup697.png,chocolates-and-flowers-g1-dup084-dup698.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 2 (copy auto622),Occasion 2 description,Short for Occasion 2,occasion-2-auto622,100,Flowers,Flowers BYOCCASION,Occasion 2,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 2 SEO Title,Occasion 2 SEO Desc,Occasion 2 keywords,occasion-auto622,20-dup169.png,[chocolates-and-flowers-g2-dup085-dup699.png,chocolates-and-sweets-g1-dup086-dup700.png,chocolates-and-sweets-g2-dup087-dup701.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3,Occasion 3 description,Short for Occasion 3,occasion-3-043,100,Flowers,Flowers BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-3-u1,25th-anniversary-cakes-dup170.png,[coconut-barfi-g1-dup088-dup702.png,coconut-barfi-g2-dup089-dup703.png,coffee-cakes-g1-dup090-dup704.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto623),Occasion 3 description,Short for Occasion 3,occasion-3-auto623,100,Flowers,Flowers BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto623,3-tier-design-fondant-decoration-edible-gold-details-custom-message-free-delivery-dup171.png,[coffee-cakes-g2-dup091-dup705.png,color-1-g1-dup092-dup706.png,color-1-g2-dup093-dup707.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto624),Occasion 3 description,Short for Occasion 3,occasion-3-auto624,100,Flowers,Flowers BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto624,almonds-dup172.png,[color-2-g1-dup094-dup708.png,color-2-g2-dup095-dup709.png,color-3-g1-dup096-dup710.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto625),Occasion 3 description,Short for Occasion 3,occasion-3-auto625,100,Flowers,Flowers BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto625,anniversary-balloons-dup173.png,[color-3-g2-dup097-dup711.png,color-4-g1-dup098-dup712.png,color-4-g2-dup099-dup713.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto626),Occasion 3 description,Short for Occasion 3,occasion-3-auto626,100,Flowers,Flowers BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto626,anniversary-cakes-dup174.png,[color-5-g1-dup100-dup714.png,color-5-g2-dup101-dup715.png,combo-1-g1-dup102-dup716.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto627),Occasion 3 description,Short for Occasion 3,occasion-3-auto627,100,Flowers,Flowers BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto627,anniversary-chocolates-dup175.png,[combo-1-g2-dup103-dup717.png,combo-2-g1-dup104-dup718.png,combo-2-g2-dup105-dup719.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto628),Occasion 3 description,Short for Occasion 3,occasion-3-auto628,100,Flowers,Flowers BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto628,anniversary-dry-fruits-dup176.png,[combo-3-g1-dup106-dup720.png,combo-3-g2-dup107-dup721.png,combo-4-g1-dup108-dup722.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 3 (copy auto629),Occasion 3 description,Short for Occasion 3,occasion-3-auto629,100,Flowers,Flowers BYOCCASION,Occasion 3,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 3 SEO Title,Occasion 3 SEO Desc,Occasion 3 keywords,occasion-auto629,anniversary-flowers-dup177.png,[combo-4-g2-dup109-dup723.png,combo-5-g1-dup110-dup724.png,combo-5-g2-dup111-dup725.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4,Occasion 4 description,Short for Occasion 4,occasion-4-044,100,Flowers,Flowers BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-4-u1,anniversary-gifts-dup178.png,[combos-and-chocolates-g1-dup112-dup726.png,combos-and-chocolates-g2-dup113-dup727.png,combos-and-flowers-g1-dup114-dup728.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto630),Occasion 4 description,Short for Occasion 4,occasion-4-auto630,100,Flowers,Flowers BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto630,anniversary-plants-dup179.png,[combos-and-flowers-g2-dup115-dup729.png,cupcakes-g1-dup116-dup730.png,cupcakes-g2-dup117-dup731.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto631),Occasion 4 description,Short for Occasion 4,occasion-4-auto631,100,Flowers,Flowers BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto631,anniversary-sweets-dup180.png,[dark-chocolates-g1-dup118-dup732.png,dark-chocolates-g2-dup119-dup733.png,designer-bouquets-g1-dup120-dup734.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto632),Occasion 4 description,Short for Occasion 4,occasion-4-auto632,100,Flowers,Flowers BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto632,assorted-flavors-premium-quality-luxury-packaging-dark-chocolate-dup181.png,[designer-bouquets-g2-dup121-dup735.png,designer-cakes-g1-dup122-dup736.png,designer-cakes-g2-dup123-dup737.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto633),Occasion 4 description,Short for Occasion 4,occasion-4-auto633,100,Flowers,Flowers BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto633,balloons-and-chocolates-dup182.png,[dry-cakes-g1-dup124-dup738.png,dry-cakes-g2-dup125-dup739.png,dry-fruits-and-chocolates-g1-dup126-dup740.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto634),Occasion 4 description,Short for Occasion 4,occasion-4-auto634,100,Flowers,Flowers BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto634,balloons-and-flowers-dup183.png,[dry-fruits-and-chocolates-g2-dup127-dup741.png,dry-fruits-and-flowers-g1-dup128-dup742.png,dry-fruits-and-flowers-g2-dup129-dup743.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto635),Occasion 4 description,Short for Occasion 4,occasion-4-auto635,100,Flowers,Flowers BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto635,barbie-doll-cakes-dup184.png,[eggless-cakes-g1-dup130-dup744.png,eggless-cakes-g2-dup131-dup745.png,fastrack-watches-g1-dup132-dup746.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 4 (copy auto636),Occasion 4 description,Short for Occasion 4,occasion-4-auto636,100,Flowers,Flowers BYOCCASION,Occasion 4,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 4 SEO Title,Occasion 4 SEO Desc,Occasion 4 keywords,occasion-auto636,besan-ladoo-dup185.png,[fastrack-watches-g2-dup133-dup747.png,festival-sweets-g1-dup134-dup748.png,festival-sweets-g2-dup135-dup749.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5,Occasion 5 description,Short for Occasion 5,occasion-5-045,100,Flowers,Flowers BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-5-u1,birthday-balloons-dup186.png,[first-anniversary-cakes-g1-dup136-dup750.png,first-anniversary-cakes-g2-dup137-dup751.png,first-birthday-cakes-g1-dup138-dup752.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto637),Occasion 5 description,Short for Occasion 5,occasion-5-auto637,100,Flowers,Flowers BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto637,birthday-cakes-dup187.png,[first-birthday-cakes-g2-dup139-dup753.png,flavor-1-g1-dup140-dup754.png,flavor-1-g2-dup141-dup755.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto638),Occasion 5 description,Short for Occasion 5,occasion-5-auto638,100,Flowers,Flowers BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto638,birthday-chocolates-dup188.png,[flavor-2-g1-dup142-dup756.png,flavor-2-g2-dup143-dup757.png,flavor-3-g1-dup144-dup758.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto639),Occasion 5 description,Short for Occasion 5,occasion-5-auto639,100,Flowers,Flowers BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto639,birthday-dry-fruits-dup189.png,[flavor-3-g2-dup145-dup759.png,flavor-4-g1-dup146-dup760.png,flavor-4-g2-dup147-dup761.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto640),Occasion 5 description,Short for Occasion 5,occasion-5-auto640,100,Flowers,Flowers BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto640,birthday-flowers-dup190.png,[flavor-5-g1-dup148-dup762.png,flavor-5-g2-dup149-dup763.png,flowers-and-cakes-g1-dup150-dup764.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
Occasion 5 (copy auto641),Occasion 5 description,Short for Occasion 5,occasion-5-auto641,100,Flowers,Flowers BYOCCASION,Occasion 5,active,FALSE,FALSE,FALSE,same_day,BrandA,FALSE,FALSE,Occasion 5 SEO Title,Occasion 5 SEO Desc,Occasion 5 keywords,occasion-auto641,birthday-gifts-dup191.png,[flowers-and-cakes-g2-dup151-dup765.png,flowers-and-chocolates-g1-dup152-dup766.png,flowers-and-chocolates-g2-dup153-dup767.png],TRUE,TRUE,Premium,Featured,499,399,"[{""label"":""Default"",""price"":""499"",""originalPrice"":""399"",""isDefault"":true,""weight"":""1kg"",""serves"":""8""}]"
